timestamp,x_cm,y_cm,rotation_deg
2025-07-13T12:09:02.460326,161.28,72.20,-4.20
2025-07-13T12:09:02.585158,160.40,71.62,-4.74
2025-07-13T12:09:02.726581,159.72,71.57,-6.28
2025-07-13T12:09:02.850999,159.22,72.12,-9.01
2025-07-13T12:09:02.999042,159.19,72.18,-8.96
2025-07-13T12:09:03.126249,159.77,71.54,-5.92
2025-07-13T12:09:03.253271,159.82,71.72,-5.99
2025-07-13T12:09:03.400463,159.94,71.72,-7.48
2025-07-13T12:09:03.523266,160.27,71.15,-3.48
2025-07-13T12:09:03.651486,160.51,71.37,-5.02
2025-07-13T12:09:03.797004,160.38,71.61,-7.47
2025-07-13T12:09:03.924192,160.43,71.64,-7.50
2025-07-13T12:09:04.074871,160.39,71.87,-7.13
2025-07-13T12:09:04.196821,160.79,71.45,-5.53
2025-07-13T12:09:04.326407,160.98,71.22,-2.98
2025-07-13T12:09:04.466235,160.56,71.34,-6.41
2025-07-13T12:09:04.600075,160.40,71.61,-8.77
2025-07-13T12:09:04.743421,160.45,71.28,-5.10
2025-07-13T12:09:04.870421,160.39,71.78,-8.71
2025-07-13T12:09:05.003108,160.61,71.05,-6.55
2025-07-13T12:09:05.144629,160.28,71.58,-8.35
2025-07-13T12:09:05.269742,160.75,70.96,-5.27
2025-07-13T12:09:05.431449,160.11,71.34,-6.95
2025-07-13T12:09:05.556665,160.33,71.19,-8.27
2025-07-13T12:09:05.682346,160.49,70.63,-3.52
2025-07-13T12:09:05.813208,159.80,71.12,-5.19
2025-07-13T12:09:05.939695,159.10,70.17,1.83
2025-07-13T12:09:06.090561,157.60,69.50,5.52
2025-07-13T12:09:06.215199,157.00,68.88,5.93
2025-07-13T12:09:06.341234,156.54,67.99,9.67
2025-07-13T12:09:06.490094,155.40,67.03,16.62
2025-07-13T12:09:06.613616,154.69,65.70,21.44
2025-07-13T12:09:06.765644,153.98,64.67,25.01
2025-07-13T12:09:06.891519,153.14,63.04,31.05
2025-07-13T12:09:07.017236,152.94,61.67,37.10
2025-07-13T12:09:07.164539,153.05,60.24,43.42
2025-07-13T12:09:07.289055,153.87,60.23,45.13
2025-07-13T12:09:07.413784,155.18,60.19,52.05
2025-07-13T12:09:07.560912,156.97,61.49,51.18
2025-07-13T12:09:07.687291,158.78,61.59,54.16
2025-07-13T12:09:07.832488,159.19,61.64,53.82
2025-07-13T12:09:07.956103,158.95,61.69,52.78
2025-07-13T12:09:08.088952,158.54,61.71,50.07
2025-07-13T12:09:08.227195,158.17,61.50,50.20
2025-07-13T12:09:08.358749,158.39,61.34,50.95
2025-07-13T12:09:08.499872,158.19,61.90,48.68
2025-07-13T12:09:08.628387,157.97,62.32,45.99
2025-07-13T12:09:08.759529,157.83,62.94,42.85
2025-07-13T12:09:08.903482,157.82,63.88,38.80
2025-07-13T12:09:09.028113,157.76,63.99,37.04
2025-07-13T12:09:09.174375,157.98,64.56,30.27
2025-07-13T12:09:09.303216,158.03,65.71,21.03
2025-07-13T12:09:09.428888,158.41,66.30,15.38
2025-07-13T12:09:09.574352,159.85,66.88,11.32
2025-07-13T12:09:09.705852,162.33,68.73,-2.26
2025-07-13T12:09:09.844185,166.37,70.14,-8.51
2025-07-13T12:09:09.978118,169.30,61.92,4.25
2025-07-13T12:09:10.102526,169.39,71.56,-37.69
2025-07-13T12:09:10.251353,170.47,73.69,-47.53
2025-07-13T12:09:10.520830,131.71,-11.69,33.18
2025-07-13T12:09:10.774086,170.94,68.77,-30.67
2025-07-13T12:09:10.925802,265.09,56.17,-171.80
2025-07-13T12:09:11.056287,173.67,41.53,-72.56
2025-07-13T12:09:11.186068,166.46,70.77,-15.57
2025-07-13T12:09:11.314849,164.56,70.56,-9.66
2025-07-13T12:09:11.443669,162.87,70.52,-7.15
2025-07-13T12:09:11.590319,161.30,70.38,-4.85
2025-07-13T12:09:11.721501,160.16,70.30,-3.47
2025-07-13T12:09:11.845958,159.74,70.50,-3.23
2025-07-13T12:09:11.988373,159.61,70.10,-0.47
2025-07-13T12:09:12.119234,159.14,70.21,-1.72
2025-07-13T12:09:12.259425,158.82,69.92,-0.08
2025-07-13T12:09:12.393806,158.50,70.20,-0.87
2025-07-13T12:09:12.517855,158.34,69.92,1.60
2025-07-13T12:09:12.663269,157.79,70.52,-2.92
2025-07-13T12:09:12.790149,158.21,69.86,0.82
2025-07-13T12:09:12.938659,158.33,70.12,0.27
2025-07-13T12:09:13.062010,158.57,69.79,0.31
2025-07-13T12:09:13.193656,157.97,70.37,-3.67
2025-07-13T12:09:13.336210,156.19,69.11,1.89
2025-07-13T12:09:13.464494,152.32,69.32,9.35
2025-07-13T12:09:13.739194,87.50,56.45,16.89
2025-07-13T12:09:14.008319,42.14,51.93,-148.89
2025-07-13T12:09:16.024982,115.87,74.62,-92.21
2025-07-13T12:09:16.549846,202.23,161.08,-123.49
2025-07-13T12:09:16.700861,169.59,79.03,-104.96
