timestamp,x_cm,y_cm,rotation_deg
2025-07-13T19:00:37.741715,62.52,100.61,-1.34
2025-07-13T19:00:37.976450,56.22,99.32,-0.67
2025-07-13T19:00:38.193819,50.85,100.12,-0.41
2025-07-13T19:00:38.412357,48.12,99.38,-1.55
2025-07-13T19:00:38.652692,41.87,99.54,-1.01
2025-07-13T19:00:38.910659,36.06,98.32,-2.82
2025-07-13T19:00:39.163801,69.90,62.58,84.75
2025-07-13T19:00:39.409049,-285.86,-50.42,21.55
2025-07-13T19:00:39.632524,17.45,94.23,-1.01
2025-07-13T19:00:39.881468,16.90,94.04,1.48
2025-07-13T19:00:40.132475,19.70,93.69,-2.36
2025-07-13T19:00:40.385473,22.27,93.12,-0.29
2025-07-13T19:00:40.652939,25.06,91.35,-0.50
2025-07-13T19:00:40.896842,14.88,122.97,-18.25
2025-07-13T19:00:41.560541,90.03,119.44,-167.71
2025-07-13T19:00:42.564670,-44.84,120.62,127.50
2025-07-13T19:00:42.796876,162.16,43.15,154.13
2025-07-13T19:00:43.680012,-12.52,143.12,-54.59
2025-07-13T19:00:44.124970,38.44,122.80,-177.32
2025-07-13T19:00:44.346046,137.14,141.16,2.35
2025-07-13T19:00:44.567645,140.41,135.72,-0.86
2025-07-13T19:00:44.787733,143.09,131.61,-1.05
2025-07-13T19:00:45.006793,145.92,129.72,-0.36
2025-07-13T19:00:45.223639,149.34,126.16,-4.58
2025-07-13T19:00:45.452260,152.22,124.85,-3.89
2025-07-13T19:00:45.674690,149.64,126.24,-5.73
2025-07-13T19:00:45.891619,149.27,124.97,-2.40
2025-07-13T19:00:46.105622,151.69,123.72,-1.14
2025-07-13T19:00:46.321520,153.28,122.57,0.09
2025-07-13T19:00:46.540074,154.83,121.49,-0.84
2025-07-13T19:00:46.765579,155.23,122.02,-1.32
2025-07-13T19:00:46.990961,154.30,122.99,-2.33
2025-07-13T19:00:47.208700,153.08,123.61,-2.61
2025-07-13T19:00:47.430983,154.00,124.14,-2.28
2025-07-13T19:00:47.646922,151.02,125.68,-3.82
2025-07-13T19:00:47.873628,152.29,124.52,-1.79
2025-07-13T19:00:48.093112,152.31,124.93,-3.60
2025-07-13T19:00:48.309436,152.31,122.76,-1.53
2025-07-13T19:00:48.529531,165.56,110.08,26.83
2025-07-13T19:00:48.775172,145.31,119.58,0.88
2025-07-13T19:00:49.221687,138.44,121.54,31.27
2025-07-13T19:00:49.456866,114.89,130.17,-4.95
2025-07-13T19:00:49.694307,132.80,100.60,-72.83
2025-07-13T19:00:49.926313,112.43,121.62,176.49
2025-07-13T19:00:50.160691,105.35,108.37,-141.68
2025-07-13T19:00:50.373379,89.89,122.67,-2.81
2025-07-13T19:00:50.591539,90.39,124.03,-4.42
2025-07-13T19:00:50.809784,92.88,122.65,-3.02
2025-07-13T19:00:51.036370,91.82,123.22,-4.52
2025-07-13T19:00:51.259249,91.46,122.80,-2.84
2025-07-13T19:00:51.483475,92.43,122.71,-3.27
2025-07-13T19:00:51.698719,93.25,122.56,-3.07
2025-07-13T19:00:51.916351,94.72,122.31,-4.13
2025-07-13T19:00:52.136728,97.20,122.13,-2.27
2025-07-13T19:00:52.361111,98.07,122.42,-2.84
2025-07-13T19:00:52.584066,102.13,122.57,-3.54
2025-07-13T19:00:52.811233,104.40,122.11,-3.18
2025-07-13T19:00:53.031181,106.10,121.58,-2.24
2025-07-13T19:00:53.249479,109.06,121.97,-2.16
2025-07-13T19:00:53.467024,112.11,121.12,-0.74
2025-07-13T19:00:53.685570,114.89,119.69,0.03
2025-07-13T19:00:53.909618,115.44,120.03,-1.47
2025-07-13T19:00:54.133312,116.12,119.69,-0.14
2025-07-13T19:00:54.355712,117.98,119.33,0.19
2025-07-13T19:00:54.576965,119.40,119.09,-0.34
2025-07-13T19:00:54.801156,120.02,118.94,-0.07
2025-07-13T19:00:55.027216,121.82,118.35,0.54
2025-07-13T19:00:55.245690,121.65,119.18,-0.85
2025-07-13T19:00:55.463824,123.23,118.75,-0.19
2025-07-13T19:00:55.678271,125.77,118.58,0.07
2025-07-13T19:00:55.898009,127.30,117.94,0.81
2025-07-13T19:00:56.124834,129.46,117.53,1.58
2025-07-13T19:00:56.348401,132.13,117.99,1.00
2025-07-13T19:00:56.568967,133.99,117.33,1.19
2025-07-13T19:00:56.793534,139.05,116.97,2.43
2025-07-13T19:00:57.007283,142.18,117.13,1.11
2025-07-13T19:00:57.225857,143.98,116.26,2.24
2025-07-13T19:00:57.443052,146.14,116.39,1.13
2025-07-13T19:00:57.669461,148.48,115.98,2.35
2025-07-13T19:00:57.892763,149.14,115.98,2.72
2025-07-13T19:00:58.109762,148.34,116.01,2.68
2025-07-13T19:00:58.324926,145.26,118.14,-0.20
2025-07-13T19:00:58.543605,144.38,117.83,0.24
2025-07-13T19:00:58.794489,144.43,117.36,0.86
2025-07-13T19:00:59.038049,141.11,116.81,2.34
2025-07-13T19:00:59.270652,140.47,115.65,3.45
2025-07-13T19:00:59.504028,196.34,97.84,148.62
2025-07-13T19:00:59.722993,124.06,117.36,0.95
2025-07-13T19:00:59.939640,122.06,117.80,0.44
2025-07-13T19:01:00.168976,120.97,118.13,-0.53
2025-07-13T19:01:00.403590,118.20,117.43,1.07
2025-07-13T19:01:00.651238,112.42,118.50,0.71
2025-07-13T19:01:00.904783,110.01,119.14,-1.00
2025-07-13T19:01:01.182605,104.96,120.12,-0.64
2025-07-13T19:01:01.480025,98.89,120.64,1.06
2025-07-13T19:01:01.761892,92.07,121.45,1.20
2025-07-13T19:01:02.052778,84.35,122.39,2.18
2025-07-13T19:01:02.343408,69.66,124.97,2.72
2025-07-13T19:01:02.601808,61.37,125.98,2.80
2025-07-13T19:01:02.858765,168.82,78.02,160.10
2025-07-13T19:01:03.121500,65.49,128.33,175.49
2025-07-13T19:01:03.373654,37.13,130.61,2.47
2025-07-13T19:01:03.632550,39.65,131.00,1.82
2025-07-13T19:01:03.884679,45.15,130.10,1.48
2025-07-13T19:01:04.128662,50.40,127.74,3.03
2025-07-13T19:01:04.366089,51.77,128.23,0.93
2025-07-13T19:01:04.602331,54.16,128.48,-0.35
2025-07-13T19:01:04.825364,59.28,128.07,0.03
2025-07-13T19:01:05.047733,65.56,125.98,0.99
2025-07-13T19:01:05.274214,67.48,125.26,1.44
2025-07-13T19:01:05.502906,66.53,126.88,-0.26
2025-07-13T19:01:05.735877,70.33,125.63,1.02
2025-07-13T19:01:05.969806,73.30,125.02,2.13
2025-07-13T19:01:06.190408,74.67,125.10,1.71
2025-07-13T19:01:06.422956,79.59,126.80,-1.31
2025-07-13T19:01:06.665613,86.51,124.79,2.63
2025-07-13T19:01:06.911207,92.26,124.98,0.58
2025-07-13T19:01:07.151257,99.92,123.22,2.88
2025-07-13T19:01:07.398579,104.82,123.59,1.94
2025-07-13T19:01:07.640979,39.50,117.33,154.08
2025-07-13T19:01:07.878021,114.42,123.30,1.03
2025-07-13T19:01:08.104917,119.95,122.83,2.17
2025-07-13T19:01:08.337224,124.18,123.08,1.92
2025-07-13T19:01:08.573621,129.92,122.98,1.18
2025-07-13T19:01:08.826472,132.92,123.12,0.88
2025-07-13T19:01:09.072659,138.71,123.10,1.00
2025-07-13T19:01:09.306635,143.79,123.68,0.73
2025-07-13T19:01:09.538126,151.63,123.48,1.10
2025-07-13T19:01:09.768308,157.14,122.69,0.38
2025-07-13T19:01:10.015234,159.83,122.62,1.48
2025-07-13T19:01:10.260273,162.99,122.77,1.49
2025-07-13T19:01:10.495324,167.34,122.04,2.03
2025-07-13T19:01:10.725164,170.78,121.79,1.89
2025-07-13T19:01:10.949311,171.91,121.73,2.10
2025-07-13T19:01:11.182734,172.29,121.32,2.18
2025-07-13T19:01:11.426216,171.36,121.02,2.06
2025-07-13T19:01:11.653437,168.68,122.21,0.99
2025-07-13T19:01:11.884068,168.11,122.44,0.70
2025-07-13T19:01:12.115152,164.97,121.46,1.53
2025-07-13T19:01:12.347737,159.76,121.67,0.38
2025-07-13T19:01:12.580109,152.77,122.32,0.43
2025-07-13T19:01:12.814426,150.80,122.96,-0.10
2025-07-13T19:01:13.038537,149.61,123.78,-0.31
2025-07-13T19:01:13.258217,149.06,123.96,-0.52
2025-07-13T19:01:13.482319,148.57,124.17,-0.15
2025-07-13T19:01:13.710295,148.05,125.01,-1.19
2025-07-13T19:01:13.940346,147.87,124.65,-0.54
2025-07-13T19:01:14.167019,147.53,124.34,-0.88
2025-07-13T19:01:14.398315,144.16,124.95,-1.61
2025-07-13T19:01:14.631332,141.67,124.83,-0.20
2025-07-13T19:01:14.863575,136.87,125.31,0.59
2025-07-13T19:01:15.085388,132.29,127.19,-1.02
2025-07-13T19:01:15.301613,123.70,127.43,1.04
2025-07-13T19:01:15.528857,116.39,129.40,0.39
2025-07-13T19:01:15.759183,114.15,130.02,0.27
2025-07-13T19:01:15.993872,113.43,130.77,0.17
2025-07-13T19:01:16.216961,116.38,131.25,0.44
2025-07-13T19:01:16.445034,119.08,131.89,0.42
2025-07-13T19:01:16.678159,124.44,132.81,1.29
2025-07-13T19:01:16.908780,127.69,135.92,1.78
2025-07-13T19:01:17.130562,132.30,139.24,1.31
2025-07-13T19:01:17.349909,136.13,140.60,2.13
2025-07-13T19:01:17.570397,143.63,144.06,1.06
2025-07-13T19:01:17.801190,155.75,145.19,2.35
2025-07-13T19:01:18.027849,161.84,146.23,0.97
2025-07-13T19:01:18.255953,164.56,149.36,0.38
2025-07-13T19:01:18.484150,171.15,148.61,2.08
2025-07-13T19:01:18.759749,173.10,149.03,1.36
2025-07-13T19:01:19.042270,175.66,150.47,0.98
2025-07-13T19:01:19.318162,174.20,150.06,0.51
2025-07-13T19:01:19.604729,174.21,149.13,1.34
2025-07-13T19:01:19.926285,174.47,148.82,-1.37
2025-07-13T19:01:20.211759,174.48,149.06,0.58
2025-07-13T19:01:20.504463,174.83,149.00,1.30
2025-07-13T19:01:20.798084,174.11,149.62,0.75
2025-07-13T19:01:21.067851,176.74,148.26,2.38
2025-07-13T19:01:21.326947,175.80,149.01,1.00
2025-07-13T19:01:21.569009,176.02,148.64,1.96
2025-07-13T19:01:21.854238,176.12,148.51,1.53
