timestamp,x_cm,y_cm,rotation_deg
2025-07-13T12:12:48.302047,63.50,88.19,14.80
2025-07-13T12:12:48.471443,-36.79,20.96,15.81
2025-07-13T12:12:48.624762,67.09,88.31,-1.48
2025-07-13T12:12:48.783552,63.36,87.92,-7.15
2025-07-13T12:12:48.938461,62.45,82.35,-4.41
2025-07-13T12:12:49.112680,58.36,91.53,-8.74
2025-07-13T12:12:49.268351,57.78,95.87,-11.81
2025-07-13T12:12:49.426057,64.70,85.46,3.59
2025-07-13T12:12:49.580778,73.70,75.85,13.53
2025-07-13T12:12:49.737072,70.40,80.33,9.31
2025-07-13T12:12:49.892848,70.57,82.91,1.80
2025-07-13T12:12:50.052369,70.64,83.18,0.66
2025-07-13T12:12:50.205438,70.84,82.96,-1.32
2025-07-13T12:12:50.356860,68.61,84.21,-2.74
2025-07-13T12:12:50.510042,68.36,83.34,-0.15
2025-07-13T12:12:50.660635,69.73,83.65,-1.79
2025-07-13T12:12:50.818946,68.19,85.46,-2.42
2025-07-13T12:12:50.979956,70.20,85.55,-5.34
2025-07-13T12:12:51.140161,68.72,84.89,-2.87
2025-07-13T12:12:51.297221,67.36,85.45,-3.00
2025-07-13T12:12:51.451351,68.78,84.19,-1.71
2025-07-13T12:12:51.604981,67.20,84.77,2.69
2025-07-13T12:12:51.760284,69.16,84.62,-3.91
2025-07-13T12:12:51.916040,70.36,82.80,-0.64
2025-07-13T12:12:52.093406,69.37,81.74,3.07
2025-07-13T12:12:52.256951,66.91,82.59,2.47
2025-07-13T12:12:52.417892,66.00,82.07,2.78
2025-07-13T12:12:52.602047,68.39,80.21,-0.36
2025-07-13T12:12:52.772563,68.64,84.91,-3.73
2025-07-13T12:12:52.940527,68.61,85.25,-4.45
2025-07-13T12:12:53.114051,68.74,84.12,-2.33
2025-07-13T12:12:53.288089,67.26,81.53,1.11
2025-07-13T12:12:53.461224,69.27,85.85,-3.89
2025-07-13T12:12:53.626366,69.52,84.17,-2.36
2025-07-13T12:12:53.785518,70.18,83.69,-2.34
2025-07-13T12:12:53.945811,69.21,81.51,1.77
2025-07-13T12:12:54.106336,69.76,83.21,-1.74
2025-07-13T12:12:54.263124,70.52,83.95,-3.69
2025-07-13T12:12:54.419466,69.29,82.47,-1.51
2025-07-13T12:12:54.574238,69.15,84.18,-3.54
2025-07-13T12:12:54.732722,69.49,83.31,-2.38
2025-07-13T12:12:54.888133,71.15,82.49,-1.49
2025-07-13T12:12:55.044431,69.42,82.11,0.09
2025-07-13T12:12:55.198619,70.14,82.85,-2.40
2025-07-13T12:12:55.354410,68.21,83.54,-2.18
2025-07-13T12:12:55.516001,70.38,82.09,-0.27
2025-07-13T12:12:55.667785,70.68,82.49,-0.86
2025-07-13T12:12:55.823790,67.54,81.39,1.68
2025-07-13T12:12:55.977919,69.97,82.10,0.04
2025-07-13T12:12:56.139267,70.68,84.08,-4.72
2025-07-13T12:12:56.306914,68.59,81.63,1.65
2025-07-13T12:12:56.463160,70.84,80.72,2.61
2025-07-13T12:12:56.620593,70.40,81.47,0.83
2025-07-13T12:12:56.783050,68.23,82.09,0.65
2025-07-13T12:12:56.934314,70.05,82.68,-2.32
2025-07-13T12:12:57.101058,69.63,82.78,-2.10
2025-07-13T12:12:57.265827,69.42,83.17,-1.76
2025-07-13T12:12:57.429324,70.37,83.05,-2.97
2025-07-13T12:12:57.589724,68.11,83.39,-1.96
2025-07-13T12:12:57.743550,68.37,84.18,-3.32
2025-07-13T12:12:57.900950,72.20,83.31,-2.70
2025-07-13T12:12:58.063047,75.23,82.93,-1.50
2025-07-13T12:12:58.219649,76.49,85.53,-3.39
2025-07-13T12:12:58.377771,80.93,83.35,-2.60
2025-07-13T12:12:58.532176,83.90,82.49,-0.37
2025-07-13T12:12:58.686613,83.15,83.42,1.25
2025-07-13T12:12:58.840959,80.54,81.88,7.10
2025-07-13T12:12:58.992655,80.77,82.38,4.00
2025-07-13T12:12:59.152206,80.68,84.07,1.54
2025-07-13T12:12:59.307627,79.47,86.64,-3.25
2025-07-13T12:12:59.464681,81.74,80.25,7.82
2025-07-13T12:12:59.626185,80.94,83.81,1.78
2025-07-13T12:12:59.783133,70.47,93.74,-9.88
2025-07-13T12:13:01.557529,68.23,62.14,-23.03
2025-07-13T12:13:02.055750,53.32,89.69,-11.68
2025-07-13T12:13:02.207169,63.46,85.10,0.43
2025-07-13T12:13:02.370603,68.60,84.68,-2.35
2025-07-13T12:13:02.531490,69.77,83.13,-3.13
2025-07-13T12:13:02.700579,72.73,87.57,-3.34
2025-07-13T12:13:02.864764,80.77,75.71,3.31
2025-07-13T12:13:03.038609,91.34,72.20,-1.39
2025-07-13T12:13:03.205908,80.87,77.67,5.85
2025-07-13T12:13:03.371469,94.48,59.75,6.20
2025-07-13T12:13:03.534976,78.09,87.20,-5.01
2025-07-13T12:13:03.862918,77.10,76.52,-2.51
2025-07-13T12:13:04.025432,88.91,50.07,89.28
2025-07-13T12:13:04.816011,289.59,-354.48,123.73
2025-07-13T12:13:05.787593,78.51,37.68,145.25
2025-07-13T12:13:05.954276,70.46,65.27,-29.36
2025-07-13T12:13:06.116952,66.11,77.52,2.48
2025-07-13T12:13:06.279400,101.69,7.34,83.70
2025-07-13T12:13:06.443919,65.39,84.84,5.97
2025-07-13T12:13:06.608767,65.76,77.58,2.99
2025-07-13T12:13:06.771615,56.90,81.61,20.16
2025-07-13T12:13:06.930850,93.69,17.05,159.62
2025-07-13T12:13:07.091393,437.82,-474.82,124.08
2025-07-13T12:13:07.251709,45.71,74.96,14.23
2025-07-13T12:13:07.409138,44.95,74.24,3.52
2025-07-13T12:13:07.566948,41.51,77.03,1.12
2025-07-13T12:13:07.719574,32.22,84.37,-5.15
2025-07-13T12:13:07.883631,28.56,81.74,5.44
2025-07-13T12:13:08.033150,26.84,80.31,15.92
2025-07-13T12:13:08.185213,29.62,90.10,-1.50
2025-07-13T12:13:08.336733,27.33,77.28,21.34
2025-07-13T12:13:08.491833,28.70,77.47,22.52
2025-07-13T12:13:08.644376,14.68,97.01,-17.64
2025-07-13T12:13:08.799150,40.05,76.00,-4.00
2025-07-13T12:13:08.958425,46.58,73.00,39.23
2025-07-13T12:13:09.112941,44.68,80.56,-0.55
2025-07-13T12:13:09.270812,43.11,76.66,12.00
2025-07-13T12:13:09.427487,35.36,83.73,3.05
2025-07-13T12:13:09.589433,49.13,86.76,7.09
2025-07-13T12:13:09.748146,61.59,71.44,23.95
2025-07-13T12:13:09.908863,64.49,75.43,14.82
2025-07-13T12:13:10.060474,66.60,77.45,9.09
2025-07-13T12:13:10.216240,68.30,76.86,8.04
2025-07-13T12:13:10.368860,73.36,76.62,8.38
2025-07-13T12:13:10.526435,77.05,75.85,11.31
2025-07-13T12:13:10.686265,79.99,80.49,-1.41
2025-07-13T12:13:10.841732,83.90,81.17,1.23
2025-07-13T12:13:10.995881,87.20,84.02,-0.09
2025-07-13T12:13:11.154417,91.47,79.31,6.71
2025-07-13T12:13:11.310923,95.35,80.48,2.28
2025-07-13T12:13:11.466308,97.98,84.42,2.01
2025-07-13T12:13:11.618126,106.05,82.17,-0.42
2025-07-13T12:13:11.774414,109.07,80.39,-0.03
2025-07-13T12:13:11.931243,111.16,85.18,-0.76
2025-07-13T12:13:12.087598,112.48,85.96,-0.70
2025-07-13T12:13:12.263657,116.01,80.27,4.14
2025-07-13T12:13:12.414252,116.35,79.91,3.45
2025-07-13T12:13:12.583788,115.70,78.30,7.62
2025-07-13T12:13:12.748481,112.56,79.01,5.58
2025-07-13T12:13:12.908451,107.55,80.60,6.43
2025-07-13T12:13:13.070800,103.30,79.71,3.60
2025-07-13T12:13:13.228628,92.93,83.04,2.29
2025-07-13T12:13:13.383778,89.48,84.94,8.01
2025-07-13T12:13:13.547503,88.71,79.75,3.51
2025-07-13T12:13:13.717541,90.56,75.79,12.55
2025-07-13T12:13:13.886274,88.36,81.97,3.87
2025-07-13T12:13:14.049120,89.50,78.38,14.96
2025-07-13T12:13:14.211256,89.98,77.07,6.80
2025-07-13T12:13:14.370343,92.52,78.46,5.49
2025-07-13T12:13:14.527790,91.56,76.86,8.81
2025-07-13T12:13:14.684807,92.05,77.51,6.95
2025-07-13T12:13:14.841350,89.01,85.67,-11.19
2025-07-13T12:13:14.999897,95.99,74.95,7.87
2025-07-13T12:13:15.154425,97.23,69.36,12.73
2025-07-13T12:13:15.310260,124.89,64.65,-1.56
2025-07-13T12:13:24.302928,137.40,86.98,-16.83
2025-07-13T12:13:24.464609,140.86,80.77,-18.30
2025-07-13T12:13:24.623054,138.16,74.88,-10.04
2025-07-13T12:13:24.779062,134.88,71.96,-2.87
2025-07-13T12:13:24.934862,133.99,73.72,0.99
2025-07-13T12:13:25.092741,129.23,73.38,23.52
2025-07-13T12:13:25.248805,131.25,63.12,-4.27
2025-07-13T12:13:25.408571,126.16,65.34,10.27
2025-07-13T12:13:25.569100,121.83,68.38,22.39
2025-07-13T12:13:25.721075,113.97,66.58,15.86
2025-07-13T12:13:25.882233,112.95,63.56,10.43
2025-07-13T12:13:26.036758,106.89,68.47,9.42
2025-07-13T12:13:26.191693,106.06,67.42,10.25
2025-07-13T12:13:26.350231,98.99,69.62,2.93
2025-07-13T12:13:26.499931,86.72,75.66,-1.33
