timestamp,x_cm,y_cm,rotation_deg
2025-07-13T12:26:46.354087,136.92,59.11,41.30
2025-07-13T12:26:46.501788,136.08,61.76,40.47
2025-07-13T12:26:46.655565,129.39,74.25,21.25
2025-07-13T12:26:46.803333,126.11,83.87,12.17
2025-07-13T12:26:46.949709,125.88,89.02,8.71
2025-07-13T12:26:47.099462,126.56,96.18,4.97
2025-07-13T12:26:47.244150,129.73,102.17,3.49
2025-07-13T12:26:47.386184,129.12,98.43,4.33
2025-07-13T12:26:47.535738,146.24,96.46,-5.29
2025-07-13T12:26:47.690938,212.48,76.42,-150.22
2025-07-13T12:26:47.987408,233.64,58.32,176.92
2025-07-13T12:26:48.279791,180.93,89.51,-21.60
2025-07-13T12:26:48.433194,25.53,72.65,-131.22
2025-07-13T12:26:48.589252,109.38,96.40,-2.84
2025-07-13T12:26:48.763371,97.98,93.82,-0.45
2025-07-13T12:26:48.941305,96.37,96.67,-2.20
2025-07-13T12:26:49.123348,99.18,96.64,-1.40
2025-07-13T12:26:49.309437,101.49,97.03,-2.22
2025-07-13T12:26:49.505730,107.11,95.77,-2.94
2025-07-13T12:26:49.691926,116.75,95.55,-3.10
2025-07-13T12:26:49.876997,117.57,95.65,0.83
2025-07-13T12:26:50.059543,117.24,95.07,-1.60
2025-07-13T12:26:50.246579,126.84,95.79,0.65
2025-07-13T12:26:50.438629,101.19,91.28,-0.50
2025-07-13T12:26:50.621468,86.43,91.16,-3.23
2025-07-13T12:26:50.806784,78.91,90.18,-3.00
2025-07-13T12:26:50.998002,89.53,94.49,-22.83
2025-07-13T12:26:51.188070,106.39,96.57,-40.22
2025-07-13T12:26:51.374414,126.63,89.14,-54.16
2025-07-13T12:26:51.562366,130.95,88.85,-59.19
2025-07-13T12:26:51.813291,122.58,86.06,-39.64
2025-07-13T12:26:51.999574,105.40,64.90,19.35
2025-07-13T12:26:52.182607,121.68,78.18,3.93
2025-07-13T12:26:52.363166,143.25,82.26,6.60
2025-07-13T12:26:52.560051,192.42,57.32,138.17
2025-07-13T12:26:52.738966,165.67,101.58,4.08
2025-07-13T12:26:52.924916,164.76,103.04,2.66
2025-07-13T12:26:53.109185,159.24,97.02,1.44
2025-07-13T12:26:53.301124,156.25,95.88,0.06
2025-07-13T12:26:53.484445,159.88,92.73,-1.71
2025-07-13T12:26:53.663441,165.81,84.92,-0.50
2025-07-13T12:26:53.846728,164.37,82.88,-0.02
2025-07-13T12:26:54.026251,165.86,83.42,-2.59
2025-07-13T12:26:54.203342,187.58,80.66,2.70
2025-07-13T12:26:54.391054,192.81,81.02,2.42
2025-07-13T12:26:54.569141,197.66,80.48,-0.35
2025-07-13T12:26:54.757097,198.89,79.67,0.08
2025-07-13T12:26:54.938246,195.86,79.75,1.20
2025-07-13T12:26:55.124382,182.07,80.27,-4.32
2025-07-13T12:26:55.302847,6.59,113.49,-6.83
2025-07-13T12:26:55.487990,186.45,64.00,-97.39
2025-07-13T12:26:55.857597,114.97,85.68,1.56
2025-07-13T12:26:56.083685,413.58,292.45,-143.53
2025-07-13T12:26:56.263580,74.02,79.32,-1.42
2025-07-13T12:26:56.444335,67.67,78.54,-5.03
2025-07-13T12:26:56.626397,62.40,78.78,-6.35
2025-07-13T12:26:56.803685,61.69,78.33,-5.45
2025-07-13T12:26:56.987406,61.03,78.47,-7.25
2025-07-13T12:26:57.160129,61.69,78.20,-5.47
2025-07-13T12:26:57.331372,64.09,78.38,-6.46
2025-07-13T12:26:57.526440,69.48,77.44,-1.41
2025-07-13T12:26:57.747552,108.07,70.97,111.79
2025-07-13T12:26:57.933546,90.64,77.35,5.30
2025-07-13T12:26:58.135368,89.49,77.45,4.05
2025-07-13T12:26:58.334133,84.52,77.77,-0.05
2025-07-13T12:26:58.525867,79.28,77.70,-0.75
2025-07-13T12:26:58.716817,82.25,78.09,0.99
2025-07-13T12:26:58.898419,87.89,79.92,1.25
2025-07-13T12:26:59.081189,90.79,80.43,5.11
2025-07-13T12:26:59.262782,84.35,90.33,-12.83
2025-07-13T12:26:59.439645,100.66,81.75,1.82
2025-07-13T12:26:59.627396,103.28,81.81,-0.79
2025-07-13T12:26:59.812939,105.07,81.02,1.50
2025-07-13T12:26:59.999939,101.71,83.28,4.05
2025-07-13T12:27:00.204164,99.22,83.77,4.49
2025-07-13T12:27:00.439840,98.66,83.47,6.15
2025-07-13T12:27:00.683307,98.09,83.77,5.63
2025-07-13T12:27:00.909542,98.24,84.35,4.54
2025-07-13T12:27:01.134197,98.85,84.09,4.70
2025-07-13T12:27:01.343622,98.51,84.05,4.29
2025-07-13T12:27:01.649979,97.94,84.04,4.26
2025-07-13T12:27:01.834853,97.44,84.00,4.09
2025-07-13T12:27:02.024497,96.98,83.79,4.32
2025-07-13T12:27:02.224727,96.55,83.66,4.14
2025-07-13T12:27:02.435270,96.54,84.13,3.92
2025-07-13T12:27:02.639324,96.12,84.04,4.14
2025-07-13T12:27:02.848667,95.64,83.96,3.67
2025-07-13T12:27:03.062720,95.27,85.17,1.82
2025-07-13T12:27:03.267644,96.63,84.69,3.79
2025-07-13T12:27:03.528432,96.40,84.50,2.81
2025-07-13T12:27:03.739401,96.70,84.59,3.16
2025-07-13T12:27:03.940134,96.19,84.50,2.11
2025-07-13T12:27:04.133960,96.82,84.54,2.79
2025-07-13T12:27:04.342960,96.38,85.07,2.49
2025-07-13T12:27:04.554603,96.66,84.46,3.22
2025-07-13T12:27:04.764316,96.22,84.70,3.37
2025-07-13T12:27:04.969499,96.00,85.20,2.85
2025-07-13T12:27:05.173212,96.07,84.72,2.77
2025-07-13T12:27:05.375971,96.00,84.55,2.17
